"Time","week before switch to BST","first week after switch to BST","Christmas week","New Year week","mid Jan week","week with maximum Demand","spring week before switch to BST","Easter Week, first week of BST","May Bank Holiday","mid Summer Week","summer Holiday"
Thu 11:00,0.34286,0.39021,0.85523,0.64522,0.49194,0.53581,0.3617,0.41184,0.36962,0.32169,0.33757
Thu 11:30,0.38496,0.38231,0.84984,0.66924,0.44634,0.51554,0.33651,0.40799,0.363,0.31737,0.33152
Thu 12:00,0.37225,0.3786,0.86901,0.67026,0.46381,0.52417,0.36117,0.39316,0.34828,0.32509,0.31222
Thu 12:30,0.35232,0.3645,0.84693,0.66912,0.43378,0.48514,0.35353,0.39241,0.32045,0.31518,0.3294
Thu 13:00,0.362,0.35387,0.81238,0.70036,0.45859,0.50866,0.36374,0.40859,0.32365,0.32978,0.30467
Thu 13:30,0.3617,0.3544,0.78203,0.66905,0.48132,0.49641,0.39989,0.40534,0.33174,0.31904,0.29672
Thu 14:00,0.37826,0.37403,0.75009,0.71303,0.45488,0.47636,0.3682,0.40186,0.30359,0.31072,0.30799
Thu 14:30,0.42595,0.39452,0.6737,0.72196,0.49508,0.47803,0.37206,0.38862,0.32184,0.30314,0.28134
Thu 15:00,0.45084,0.46846,0.69104,0.73455,0.54478,0.5762,0.43234,0.3856,0.37251,0.35428,0.33598
Thu 15:30,0.50537,0.55457,0.70284,0.76488,0.65014,0.60079,0.49633,0.44369,0.38704,0.39649,0.3536
Thu 16:00,0.57405,0.63944,0.71475,0.78474,0.75789,0.71364,0.53317,0.4902,0.43507,0.41381,0.36881
Thu 16:30,0.65415,0.73206,0.70008,0.85118,0.81461,0.82944,0.61954,0.53581,0.48257,0.44626,0.46865
Thu 17:00,0.70849,0.7507,0.65472,0.83171,0.85387,0.89706,0.73043,0.63278,0.57643,0.4924,0.46653
Thu 17:30,0.75626,0.72619,0.65426,0.81238,0.88533,0.88806,0.77021,0.6054,0.51426,0.47599,0.47863
Thu 18:00,0.75633,0.70823,0.64114,0.77006,0.91275,0.89381,0.79941,0.64133,0.5163,0.48007,0.47311
Thu 18:30,0.70585,0.66315,0.63473,0.76961,0.88068,0.86953,0.77248,0.63898,0.53423,0.47228,0.4601
Thu 19:00,0.6858,0.60287,0.63505,0.73035,0.77963,0.85349,0.75773,0.65192,0.55019,0.49542,0.49928
Thu 19:30,0.62276,0.59859,0.62622,0.67068,0.7631,0.81529,0.7063,0.6411,0.56985,0.49308,0.466
Thu 20:00,0.58721,0.57961,0.60043,0.66035,0.74113,0.73678,0.60782,0.64587,0.61841,0.47349,0.49565
Thu 20:30,0.56596,0.52504,0.58851,0.61459,0.64152,0.71644,0.63603,0.5846,0.57371,0.44407,0.48899
Thu 21:00,0.50389,0.4772,0.5749,0.58244,0.6242,0.63452,0.55253,0.5694,0.53907,0.48052,0.4927
Thu 21:30,0.44913,0.43136,0.53309,0.54637,0.54682,0.57484,0.48226,0.52432,0.46744,0.42962,0.41048
Thu 22:00,0.39081,0.38242,0.49697,0.51517,0.48756,0.50465,0.4154,0.4632,0.43272,0.38325,0.37531
Thu 22:30,0.32454,0.33269,0.4609,0.47186,0.43325,0.48211,0.39044,0.4039,0.35867,0.34831,0.33016
Thu 23:00,0.28241,0.28735,0.40407,0.39173,0.38594,0.38893,0.35935,0.3741,0.29453,0.28629,0.29642
Thu 23:30,0.245,0.26496,0.37431,0.35504,0.35599,0.36313,0.30421,0.33522,0.30633,0.25059,0.23818
Fri 00:00,0.23903,0.25596,0.35016,0.33016,0.33613,0.34922,0.28508,0.30777,0.26556,0.23788,0.23667
Fri 00:30,0.23079,0.23096,0.31374,0.31764,0.31896,0.31427,0.26428,0.27555,0.28977,0.21042,0.22487
Fri 01:00,0.24641,0.21859,0.29758,0.28924,0.28001,0.28712,0.2465,0.28303,0.28228,0.21942,0.23364
Fri 01:30,0.21901,0.21186,0.28636,0.26999,0.27471,0.30429,0.22873,0.24506,0.25467,0.19711,0.21383
Fri 02:00,0.20551,0.20259,0.28194,0.25978,0.27596,0.2965,0.21715,0.23258,0.24174,0.19008,0.19847
Fri 02:30,0.19666,0.19314,0.27141,0.24253,0.26643,0.2822,0.21239,0.22676,0.22481,0.18501,0.19477
Fri 03:00,0.19681,0.19635,0.26611,0.24835,0.27131,0.28024,0.22343,0.23281,0.21973,0.18236,0.1928
Fri 03:30,0.20736,0.21178,0.26872,0.26333,0.28213,0.3027,0.24,0.23954,0.23107,0.20604,0.21579
Fri 04:00,0.22358,0.23043,0.28489,0.27366,0.29268,0.31231,0.24605,0.2496,0.22449,0.18909,0.20135
Fri 04:30,0.25074,0.23618,0.2864,0.29381,0.33163,0.32955,0.2794,0.26049,0.25278,0.21095,0.2105
Fri 05:00,0.31151,0.27199,0.2927,0.30486,0.36412,0.39067,0.326,0.26791,0.28712,0.21995,0.2229
Fri 05:30,0.37357,0.3134,0.30225,0.30758,0.44864,0.45836,0.40073,0.30777,0.31919,0.27297,0.24885
Fri 06:00,0.44006,0.34956,0.34088,0.33655,0.48109,0.50964,0.5011,0.30626,0.37584,0.31987,0.28644
Fri 06:30,0.48899,0.38189,0.37552,0.38386,0.56573,0.61342,0.50208,0.32834,0.41169,0.36881,0.30595
Fri 07:00,0.45466,0.40613,0.40587,0.4157,0.5447,0.57704,0.48854,0.3735,0.48582,0.36321,0.30043
Fri 07:30,0.42629,0.42066,0.47392,0.45863,0.49327,0.52326,0.41427,0.4154,0.44407,0.34574,0.34816
Fri 08:00,0.40942,0.42107,0.53716,0.45428,0.4823,0.51373,0.43681,0.43711,0.41865,0.34143,0.34286
Fri 08:30,0.41056,0.40598,0.55376,0.46986,0.46736,0.45692,0.40239,0.50155,0.37365,0.3238,0.35028
Fri 09:00,0.39161,0.38235,0.62947,0.50495,0.46093,0.48869,0.40413,0.51985,0.39626,0.33152,0.3061
Fri 09:30,0.39747,0.37429,0.6782,0.50817,0.49516,0.49368,0.38129,0.52197,0.38371,0.31823,0.32479
Fri 10:00,0.40965,0.40137,0.67175,0.47935,0.46127,0.49459,0.42274,0.50435,0.3679,0.29468,0.32607
Fri 10:30,0.40039,0.38227,0.6695,0.54497,0.49739,0.47523,0.39399,0.53952,0.35232,0.28977,0.31261
Fri 11:00,0.41623,0.37622,0.67529,0.51702,0.47012,0.49051,0.36419,0.55124,0.36283,0.28333,0.28493
Fri 11:30,0.42066,0.36264,0.71634,0.52436,0.43522,0.49225,0.37335,0.58778,0.39536,0.29743,0.27956
Fri 12:00,0.41135,0.36109,0.73302,0.52961,0.45863,0.48589,0.39823,0.57416,0.3682,0.29262,0.28047
Fri 12:30,0.39532,0.36068,0.68665,0.52379,0.42546,0.49573,0.38083,0.53203,0.35376,0.29851,0.29393
Fri 13:00,0.38896,0.3654,0.6689,0.53491,0.46691,0.47394,0.38749,0.52371,0.3651,0.28731,0.28092
Fri 13:30,0.38783,0.35304,0.66001,0.53143,0.45692,0.4865,0.43605,0.49126,0.36873,0.2757,0.29763
Fri 14:00,0.40031,0.3617,0.67315,0.53748,0.44384,0.51887,0.41865,0.53128,0.3443,0.27086,0.29854
Fri 14:30,0.39959,0.39804,0.68257,0.56546,0.48015,0.51834,0.40595,0.52727,0.33991,0.29713,0.32171
Fri 15:00,0.43045,0.43586,0.72632,0.59118,0.57503,0.56894,0.45874,0.51063,0.38598,0.31246,0.34438
Fri 15:30,0.46048,0.50023,0.70787,0.6616,0.62087,0.60759,0.46978,0.55049,0.43733,0.35224,0.35217
Fri 16:00,0.53823,0.59587,0.78704,0.79672,0.74151,0.65335,0.49142,0.56577,0.48794,0.39203,0.34861
Fri 16:30,0.61043,0.65044,0.78801,0.82626,0.84252,0.79033,0.59882,0.58687,0.52152,0.45276,0.39604
Fri 17:00,0.69144,0.66319,0.77288,0.85481,0.85572,0.86688,0.66198,0.61932,0.61054,0.44929,0.4393
Fri 17:30,0.72634,0.65275,0.72012,0.83674,0.89936,0.91105,0.80145,0.65343,0.60253,0.4719,0.42871
Fri 18:00,0.72256,0.60793,0.6931,0.81378,0.89732,0.86658,0.73368,0.64814,0.62,0.45851,0.46645
Fri 18:30,0.66935,0.5686,0.67505,0.76564,0.81253,0.88715,0.7383,0.6169,0.53975,0.43733,0.44558
Fri 19:00,0.63138,0.54205,0.66839,0.71073,0.76401,0.83519,0.68845,0.62144,0.50745,0.49315,0.45655
Fri 19:30,0.60593,0.52046,0.63662,0.71859,0.71197,0.75849,0.64488,0.58642,0.54013,0.466,0.44354
Fri 20:00,0.55533,0.51135,0.62304,0.69276,0.68179,0.70865,0.62771,0.59375,0.56025,0.43923,0.47356
Fri 20:30,0.49648,0.4921,0.5944,0.64522,0.65687,0.68149,0.58089,0.55828,0.53612,0.47576,0.46502
Fri 21:00,0.50337,0.4798,0.56212,0.63539,0.59572,0.63059,0.54807,0.55298,0.50556,0.49187,0.44717
Fri 21:30,0.44959,0.44698,0.53725,0.55756,0.55794,0.60797,0.53506,0.47175,0.46615,0.45655,0.42561
Fri 22:00,0.40129,0.38617,0.4972,0.51687,0.49452,0.51252,0.45556,0.43491,0.4157,0.40829,0.37259
Fri 22:30,0.35428,0.33345,0.45566,0.44607,0.4643,0.51857,0.40526,0.35837,0.35421,0.33954,0.32895
Fri 23:00,0.30939,0.29381,0.39036,0.38722,0.42924,0.42924,0.36087,0.34218,0.3179,0.29226,0.30505
Fri 23:30,0.28175,0.27445,0.3645,0.35856,0.38269,0.3713,0.33356,0.31851,0.29665,0.25717,0.26284
Sat 00:00,0.25463,0.26624,0.35788,0.36317,0.37002,0.36987,0.3325,0.29952,0.26072,0.25966,0.25089
Sat 00:30,0.23485,0.23406,0.30818,0.32948,0.3527,0.34233,0.31495,0.28523,0.25853,0.23357,0.23932
Sat 01:00,0.24124,0.22982,0.30329,0.2965,0.32354,0.32479,0.29007,0.27078,0.26579,0.22956,0.22389
Sat 01:30,0.2274,0.20638,0.2806,0.30342,0.2999,0.30141,0.27139,0.25089,0.23992,0.21065,0.20112
Sat 02:00,0.22113,0.20048,0.28481,0.28209,0.2844,0.30852,0.2617,0.24264,0.22487,0.19991,0.19658
Sat 02:30,0.21178,0.19329,0.25819,0.27218,0.28738,0.30088,0.25149,0.23485,0.21504,0.19825,0.18932
Sat 03:00,0.21296,0.20176,0.24941,0.26099,0.28886,0.29671,0.25233,0.22063,0.21526,0.19068,0.18493
Sat 03:30,0.22029,0.21333,0.27574,0.28984,0.30546,0.31083,0.2642,0.23954,0.2226,0.19582,0.2043
Sat 04:00,0.22525,0.21485,0.27394,0.2895,0.31594,0.30759,0.2816,0.23024,0.21973,0.18682,0.1931
Sat 04:30,0.22933,0.22612,0.30064,0.28723,0.31495,0.32404,0.28122,0.23054,0.21693,0.21806,0.18176
Sat 05:00,0.24998,0.23856,0.31045,0.31681,0.33534,0.32209,0.32683,0.2518,0.21731,0.24454,0.18962
Sat 05:30,0.2791,0.2527,0.31637,0.32762,0.3592,0.3489,0.30542,0.26019,0.24643,0.30852,0.20702
Sat 06:00,0.31352,0.27653,0.34861,0.32327,0.37459,0.36568,0.39029,0.31223,0.25989,0.30452,0.23432
Sat 06:30,0.37191,0.33269,0.36939,0.34177,0.45224,0.45093,0.4213,0.33787,0.32426,0.35633,0.25588
Sat 07:00,0.39918,0.39082,0.40638,0.41063,0.46426,0.46184,0.44634,0.33621,0.34211,0.39339,0.2816
Sat 07:30,0.4283,0.44112,0.4824,0.45946,0.49406,0.52538,0.49255,0.40602,0.4328,0.35557,0.33205
Sat 08:00,0.45836,0.41525,0.49758,0.49607,0.56614,0.54618,0.49656,0.44755,0.43741,0.33522,0.35103
Sat 08:30,0.46154,0.42414,0.54712,0.52231,0.57488,0.58944,0.50503,0.47402,0.45723,0.32592,0.38696
Sat 09:00,0.45556,0.41956,0.55518,0.57152,0.63581,0.59731,0.47258,0.47674,0.50624,0.2971,0.42811
Sat 09:30,0.48151,0.39694,0.59788,0.59065,0.65963,0.62756,0.4927,0.47326,0.48287,0.312,0.37387
Sat 10:00,0.46498,0.43299,0.65636,0.5992,0.60377,0.63089,0.48899,0.49331,0.49052,0.30383,0.3166
Sat 10:30,0.45212,0.4396,0.64218,0.66459,0.56444,0.57409,0.53627,0.50246,0.4395,0.29873,0.35822
Sat 11:00,0.45261,0.43321,0.68049,0.64734,0.59912,0.58899,0.54247,0.50526,0.42733,0.28488,0.32267
Sat 11:30,0.45776,0.45231,0.63925,0.63857,0.59345,0.64851,0.55994,0.52893,0.42403,0.29771,0.36979
Sat 12:00,0.48245,0.44017,0.65581,0.64454,0.61334,0.63414,0.5554,0.51683,0.42028,0.27542,0.35565
Sat 12:30,0.46173,0.43128,0.65772,0.66829,0.57878,0.6293,0.56085,0.43847,0.41947,0.27865,0.33855
Sat 13:00,0.44649,0.41975,0.63915,0.60453,0.59659,0.64473,0.51872,0.47803,0.40382,0.29604,0.30716
Sat 13:30,0.42296,0.41358,0.61387,0.63762,0.62658,0.65093,0.56796,0.45246,0.3898,0.28493,0.34816
Sat 14:00,0.42455,0.41616,0.61427,0.6296,0.59481,0.62491,0.5306,0.49217,0.38163,0.27305,0.31025
Sat 14:30,0.41808,0.44134,0.63573,0.63823,0.58993,0.63097,0.52553,0.4921,0.38594,0.29252,0.30232
Sat 15:00,0.44808,0.48491,0.65256,0.67325,0.64265,0.67514,0.54073,0.52765,0.39652,0.34438,0.32274
Sat 15:30,0.48657,0.54829,0.75477,0.74783,0.70059,0.71333,0.53264,0.49096,0.41404,0.35988,0.34286
Sat 16:00,0.51573,0.63376,0.80546,0.81204,0.80629,0.74072,0.59163,0.55351,0.45098,0.39331,0.39369
Sat 16:30,0.61641,0.66867,0.84292,0.91162,0.87781,0.8305,0.62015,0.55382,0.48386,0.44323,0.40693
Sat 17:00,0.69885,0.68406,0.82757,0.932,0.8859,0.88927,0.71099,0.61985,0.51408,0.46351,0.44528
Sat 17:30,0.70063,0.63698,0.79485,0.8564,0.89846,0.84479,0.77498,0.63044,0.52658,0.47258,0.40685
Sat 18:00,0.64961,0.62185,0.76581,0.88639,0.83704,0.81756,0.79487,0.65744,0.52321,0.48158,0.41986
Sat 18:30,0.61399,0.61243,0.76802,0.82252,0.78035,0.77354,0.71795,0.6228,0.51987,0.44391,0.42107
Sat 19:00,0.58872,0.58354,0.72453,0.74196,0.70082,0.73905,0.69617,0.65729,0.51502,0.47175,0.40057
Sat 19:30,0.56312,0.54932,0.71432,0.73901,0.69023,0.70433,0.67824,0.6172,0.52373,0.457,0.43461
Sat 20:00,0.55003,0.54285,0.65053,0.726,0.60839,0.65865,0.65018,0.59035,0.52188,0.43522,0.4542
Sat 20:30,0.51853,0.50556,0.62386,0.64042,0.6026,0.61864,0.6051,0.59617,0.52598,0.47629,0.45413
Sat 21:00,0.49758,0.48359,0.5788,0.61039,0.61622,0.58233,0.56758,0.53498,0.4775,0.46351,0.4505
Sat 21:30,0.46419,0.44516,0.55783,0.53646,0.5436,0.56335,0.5312,0.52008,0.47266,0.43862,0.41888
Sat 22:00,0.39486,0.41082,0.50822,0.51263,0.53419,0.49921,0.46184,0.48983,0.40905,0.3862,0.38333
Sat 22:30,0.3631,0.36071,0.44921,0.46823,0.45613,0.46025,0.42743,0.42743,0.37274,0.36745,0.34014
Sat 23:00,0.31824,0.32486,0.41559,0.40901,0.41287,0.41396,0.38878,0.33931,0.32834,0.32479,0.30981
Sat 23:30,0.26965,0.30062,0.38749,0.39029,0.39135,0.38567,0.35096,0.33417,0.30807,0.27721,0.27267
Sun 00:00,0.25511,0.29222,0.36805,0.36979,0.36143,0.35103,0.34135,0.30051,0.26919,0.25581,0.24786
Sun 00:30,0.22619,0.24336,0.33089,0.33625,0.32857,0.33643,0.31972,0.27925,0.28727,0.23841,0.23954
Sun 01:00,0.22014,0.23327,0.29966,0.31197,0.30981,0.31669,0.27608,0.27396,0.25611,0.24234,0.2279
Sun 01:30,0.21734,0.21613,0.28254,0.30096,0.29775,0.31185,0.26851,0.27706,0.24522,0.21209,0.21027
Sun 02:00,0.21288,0.20887,0.29538,0.28935,0.28958,0.2903,0.26957,0.25785,0.21942,0.20588,0.20672
Sun 02:30,0.20025,0.20812,0.28436,0.27018,0.27713,0.28424,0.24938,0.2285,0.21458,0.19159,0.19961
Sun 03:00,0.1976,0.21178,0.28818,0.27033,0.25584,0.28046,0.25119,0.2288,0.217,0.20112,0.19802
Sun 03:30,0.2265,0.21757,0.29241,0.29132,0.28496,0.29695,0.27297,0.23795,0.21035,0.19968,0.20157
Sun 04:00,0.25327,0.22404,0.28975,0.27498,0.27876,0.30051,0.28326,0.2257,0.22411,0.1844,0.19461
Sun 04:30,0.25543,0.22884,0.30039,0.28508,0.28413,0.29862,0.29468,0.24431,0.20089,0.19499,0.1835
Sun 05:00,0.27097,0.23376,0.31335,0.30633,0.31771,0.32388,0.30399,0.25225,0.21995,0.20097,0.20104
Sun 05:30,0.2867,0.24707,0.34156,0.32426,0.33235,0.32721,0.32819,0.26133,0.2614,0.20241,0.19166
Sun 06:00,0.33292,0.26193,0.37663,0.33935,0.36355,0.36276,0.36533,0.31367,0.25399,0.27925,0.2198
Sun 06:30,0.38416,0.29166,0.38492,0.36922,0.38458,0.37925,0.38545,0.35035,0.27487,0.2999,0.25732
Sun 07:00,0.42901,0.34082,0.37788,0.40103,0.42172,0.4247,0.44777,0.33802,0.32781,0.33878,0.2881
Sun 07:30,0.47621,0.40787,0.43034,0.45848,0.48211,0.49641,0.46623,0.41752,0.37418,0.33522,0.32948
Sun 08:00,0.49414,0.46763,0.48534,0.50495,0.5059,0.56312,0.51789,0.44112,0.40148,0.34044,0.37062
Sun 08:30,0.50703,0.50424,0.54926,0.54565,0.59474,0.57658,0.5989,0.5135,0.46018,0.38325,0.42758
Sun 09:00,0.49966,0.51815,0.59001,0.60234,0.6585,0.60964,0.54413,0.51592,0.45125,0.37569,0.40103
Sun 09:30,0.50477,0.518,0.58084,0.61501,0.64908,0.57409,0.61954,0.55866,0.47379,0.37849,0.38174
Sun 10:00,0.4893,0.54413,0.63064,0.62726,0.65214,0.6107,0.62234,0.5882,0.43295,0.40005,0.38348
Sun 10:30,0.49308,0.54156,0.61331,0.69843,0.70331,0.6529,0.6228,0.60018,0.47152,0.40806,0.36283
Sun 11:00,0.51104,0.53373,0.64277,0.7549,0.69306,0.6088,0.65116,0.56085,0.47349,0.38741,0.43851
Sun 11:30,0.5337,0.57155,0.61043,0.72275,0.67321,0.65691,0.7476,0.5936,0.5073,0.38106,0.43575
Sun 12:00,0.52167,0.57019,0.63575,0.72169,0.72082,0.6554,0.66349,0.60835,0.47878,0.36053,0.39914
Sun 12:30,0.51709,0.53638,0.60334,0.69787,0.66723,0.59655,0.70426,0.58074,0.48181,0.3498,0.39793
Sun 13:00,0.53362,0.53642,0.61501,0.73576,0.69306,0.5939,0.674,0.5253,0.46199,0.33548,0.36739
Sun 13:30,0.51755,0.50439,0.5864,0.72491,0.70082,0.63187,0.64118,0.54625,0.41253,0.31768,0.36707
Sun 14:00,0.53044,0.52197,0.61285,0.73886,0.722,0.6169,0.6529,0.53604,0.46381,0.3065,0.36993
Sun 14:30,0.56921,0.56365,0.6508,0.77574,0.70588,0.61206,0.70691,0.52923,0.50563,0.33949,0.38325
Sun 15:00,0.61728,0.59553,0.7257,0.82324,0.78156,0.66992,0.7029,0.52031,0.46229,0.35345,0.3735
Sun 15:30,0.6925,0.68584,0.79892,0.88412,0.82883,0.73572,0.7327,0.54247,0.47962,0.34665,0.38219
Sun 16:00,0.73587,0.79718,0.87191,0.96831,0.94327,0.79873,0.73391,0.59527,0.54066,0.36192,0.42016
Sun 16:30,0.78916,0.79287,0.88528,0.95885,0.99164,0.97716,0.78095,0.57416,0.58157,0.40163,0.45783
Sun 17:00,0.76984,0.76397,0.85918,0.98283,0.9573,0.99947,0.81023,0.55979,0.62144,0.46472,0.45927
Sun 17:30,0.74699,0.77468,0.84878,0.93809,0.95749,0.95689,0.77755,0.55684,0.61206,0.43597,0.4545
Sun 18:00,0.69363,0.75448,0.78657,0.86998,0.90591,0.92504,0.80955,0.59648,0.54466,0.45019,0.4446
Sun 18:30,0.65116,0.70528,0.77846,0.85372,0.84638,0.86809,0.80183,0.60192,0.52371,0.43022,0.45859
Sun 19:00,0.61228,0.66058,0.75658,0.78814,0.81877,0.84691,0.73867,0.60903,0.57991,0.38583,0.47319
Sun 19:30,0.57575,0.63244,0.71016,0.7608,0.76174,0.79941,0.69722,0.61001,0.53892,0.4036,0.46267
Sun 20:00,0.55862,0.59118,0.67247,0.7015,0.74578,0.75894,0.70101,0.56372,0.54845,0.43915,0.50669
Sun 20:30,0.4961,0.54693,0.64583,0.67866,0.68021,0.706,0.62907,0.5256,0.54262,0.43075,0.48801
Sun 21:00,0.47133,0.49951,0.60633,0.65025,0.63081,0.63399,0.57953,0.484,0.49444,0.43718,0.46252
Sun 21:30,0.42561,0.45224,0.57586,0.55522,0.57091,0.57182,0.54413,0.49815,0.47251,0.4213,0.43575
Sun 22:00,0.35209,0.39104,0.51416,0.49932,0.49361,0.49686,0.44444,0.43575,0.40942,0.39165,0.36714
Sun 22:30,0.30694,0.33303,0.46621,0.42448,0.42463,0.46494,0.37244,0.37637,0.34105,0.35678,0.30285
Sun 23:00,0.28175,0.29151,0.41672,0.37641,0.38068,0.38726,0.35776,0.32048,0.28228,0.31072,0.2701
Sun 23:30,0.24817,0.26473,0.37667,0.3314,0.3454,0.34733,0.3263,0.28341,0.25913,0.2726,0.24053
